offerId,ean,notPublishableReason,notPublishableReasonDescription
2f0df564-6a4c-4255-8b64-3c9f043268e3,4250589485064,PRICE_NOT_COMPETITIVE,Price too high
54cc4acc-7bcb-448a-b849-7afc02b9b7ee,4026495770484,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
9e414599-0a0c-412e-93de-2516726bf36e,4054571143327,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
322bd955-2e91-4072-865a-ec8e4c53439a,3700813327055,PRICE_NOT_COMPETITIVE,Price too high
ba37c6bc-d405-4ecd-91b3-4e18feb6780c,4250589458488,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
9b553546-d795-46a4-ab1a-4cbe255d0cb5,4054571221865,PRICE_NOT_COMPETITIVE,Price too high
c0ffa078-a4fb-46b1-86b5-0476ba4bbff4,4026495797740,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
2dcc6e2e-3d3c-4ef0-b75e-06f91afb210b,3700890834804,PRICE_NOT_COMPETITIVE,Price too high
812f9fff-85ed-487d-9bab-c2064bbe2e19,4250589429570,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
1c44b80f-7ccc-44ac-856f-3e6bb8cb03f1,8030282477292,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
8e47ed6f-1291-42d3-9da5-4f476f3388be,4054571184450,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
eb60d38d-f130-41a4-bae8-c91cbc48f5e2,4054571221742,PRICE_NOT_COMPETITIVE,Price too high
300e8651-6d8e-4d4d-9a2f-4569ae55d72b,4250589431740,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
d19a06d0-2049-4ab2-947a-0d890639d3ca,4250589499443,NOT_PUBLISHED_BY_SELLER,The seller has not marked the offer for-sale.
35607f81-f00c-4bb9-9b68-fe6bf262d396,4712806001988,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
701aa419-f1f5-49df-bf0c-a4d8b3ac3d7c,8030282541177,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
