offerId,ean,notPublishableReason,notPublishableReasonDescription
227be471-14ae-4110-b5e9-03b982768d0b,5425014712025,INSUFFICIENT_PERMISSIONS,Seller not permitted to sell in this country.
e35e7c32-c0ff-4788-8bcc-e3999e27d358,5710087643162,PRICE_NOT_COMPETITIVE,Price too high
824a47b8-0512-4ae9-a251-00c93991ca88,8719325674361,PRICE_NOT_COMPETITIVE,Price too high
2b638ab4-da1b-4be7-a958-179d8db87329,0626232403800,PRICE_NOT_COMPETITIVE,Price too high
08659dc0-b606-4529-b89e-9c4b9ecffecd,0018787251751,PRICE_NOT_COMPETITIVE,Price too high
6b6e00f3-8b8d-4753-b5af-7b4aa3289b88,4037373402953,PRICE_NOT_COMPETITIVE,Price too high
0555d9ea-c72a-4c06-88a8-897ece3b93fb,9120019535728,BRAND_NOT_ALLOWED,Brand of this item is currently not allowed within this category.
688e406d-b227-4902-93aa-52472c66cf97,0626232410150,PRICE_NOT_COMPETITIVE,Price too high
7b428cfe-aebe-44c3-9c61-9e68d415785c,4903585121305,PRICE_NOT_COMPETITIVE,Price too high
f21bc073-89a0-4761-a5c0-6d071fd20fbc,8714634051353,PRICE_NOT_COMPETITIVE,Price too high
4414651a-0b64-4fe8-8ef5-fcedba0dad28,9003064220217,PRICE_NOT_COMPETITIVE,Price too high
8a0b457f-692c-4972-a2c2-6a57420f3aeb,8720254337272,PRICE_NOT_COMPETITIVE,Price too high
1c378a87-0846-4d1e-a745-92e794a0dcdc,5765228839065,PRICE_NOT_COMPETITIVE,Price too high
fb056480-f790-4ed3-b4ea-6e1c8fd2306a,0018787241509,PRICE_NOT_COMPETITIVE,Price too high
8f878558-3ebc-49c4-96ff-c33b1e853761,8719189416046,PRICE_NOT_COMPETITIVE,Price too high
fe2660a9-04b9-40e8-bf93-5df5241c1ff0,8719326786575,PRICE_NOT_COMPETITIVE,Price too high
736f9924-e6d2-4bad-848b-4e44c783832e,4009463202729,PRICE_NOT_COMPETITIVE,Price too high
d47e74ba-fd57-4657-8c97-af0b69cce99b,3760138837578,PRICE_NOT_COMPETITIVE,Price too high
a094f2a9-9bf9-40ec-984b-b0c2b5f3e62e,8719189416435,PRICE_NOT_COMPETITIVE,Price too high
c8effc50-7768-40ff-a053-818e9fe94293,4006381188821,PRICE_NOT_COMPETITIVE,Price too high
83ab6a13-2dd0-4ffe-9948-5f2f7e2e43c4,6090505571529,PRICE_NOT_COMPETITIVE,Price too high
62c6e45e-a4ce-4996-86a2-2fba83c7c04b,4028403110535,PRICE_NOT_COMPETITIVE,Price too high
e91035c0-07e7-4431-aa6a-ea8416f5dce1,7350075691683,PRICE_NOT_COMPETITIVE,Price too high
119e59d0-52d5-4ea3-af96-da0afca75a21,4792247003352,PRICE_NOT_COMPETITIVE,Price too high
450f77b8-8680-4069-a1bb-981d1d93c36f,4006381437080,PRICE_NOT_COMPETITIVE,Price too high
300d0758-01f9-4cf6-92ec-9df40cf00199,0626232152128,PRICE_NOT_COMPETITIVE,Price too high
f8464eab-1f0d-4d71-a617-3335fc871012,8719325674828,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
24479929-218f-4cd5-ae6b-f992a3b014a0,5031670002686,PRICE_NOT_COMPETITIVE,Price too high
be16e27d-a0f4-477c-b79e-3dca3071fceb,8594202480033,PRICE_NOT_COMPETITIVE,Price too high
5875e267-a1c7-4522-8cca-39e424a7176b,8710735000344,PRICE_NOT_COMPETITIVE,Price too high
225ea895-34c9-4baf-9570-ba18a8c48a7f,8718469271733,PRICE_NOT_COMPETITIVE,Price too high
51fb7449-63ff-4d9e-9399-f40a5c47290b,0850024570412,PRICE_NOT_COMPETITIVE,Price too high
86dfdeb5-0d5a-4cc9-b78d-62db305784b1,3123840018985,PRICE_NOT_COMPETITIVE,Price too high
ff922f04-927b-4eef-b0ba-f8951922b07c,8719189416374,PRICE_NOT_COMPETITIVE,Price too high
4105fc85-39d8-47af-9e79-88255e6d5d37,3760138836724,PRICE_NOT_COMPETITIVE,Price too high
d47093b4-fc10-4f02-85c0-d9491442382d,5060558050983,PRICE_NOT_COMPETITIVE,Price too high
124ab4e3-0a67-4336-8190-79a5dbfed04b,8594202480019,PRICE_NOT_COMPETITIVE,Price too high
2101288e-5723-4063-84bf-af5091b8c8a4,0626232440553,PRICE_NOT_COMPETITIVE,Price too high
e4dc4c61-1e3a-4791-bb63-0bd673cd87c4,4007749702703,PRICE_NOT_COMPETITIVE,Price too high
e354ca22-6801-4003-ad4c-a0d1efa053ce,5013931012955,PRICE_NOT_COMPETITIVE,Price too high
7305679e-f208-4dea-8aed-c8c1cc70622a,5034566350328,PRICE_NOT_COMPETITIVE,Price too high
49325934-f8c8-403b-9466-d56f152dbf34,3700847802207,OUT_OF_STOCK,Out of stock or remaining stock is reserved for pending orders.
f30b001d-570d-4175-9182-355eff8370c5,4007123192021,PRICE_NOT_COMPETITIVE,Price too high
0385b22b-2c82-4de1-9bb8-4def06a539fc,8719189416107,PRICE_NOT_COMPETITIVE,Price too high
630be5a2-6755-4472-b72d-c405241b872f,3760138842794,PRICE_NOT_COMPETITIVE,Price too high
1460c5f2-0391-436e-91da-35bbd4240c0f,0626232112115,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
69b9c836-a312-41c1-baf2-20db6f48b4ef,5708055010467,PRICE_NOT_COMPETITIVE,Price too high
6da7c994-3bfb-45ae-ad1c-1b014d5123d4,8719747800348,PRICE_NOT_COMPETITIVE,Price too high
b2068558-437c-4d5d-868c-e3319f43143b,8719325558579,PRICE_NOT_COMPETITIVE,Price too high
a8f81eff-ecaa-4430-a4b7-8d27fbeafae5,8719325674323,PRICE_NOT_COMPETITIVE,Price too high
49687acc-0a8f-45b2-bef9-03f1bd2de70b,8719326006307,PRICE_NOT_COMPETITIVE,Price too high
dd9af888-040d-4ca5-8fd3-86936b694583,4037373402809,PRICE_NOT_COMPETITIVE,Price too high
69a1f7d0-e3a0-4ca8-866f-e2bf75d1f710,4903585144182,PRICE_NOT_COMPETITIVE,Price too high
f3175dc2-2721-41fa-9f4d-d7019ea2f74a,5765228837610,PRICE_NOT_COMPETITIVE,Price too high
23d1b286-02c1-40d4-b74d-6f9f02c4e461,5420059825631,PRICE_NOT_COMPETITIVE,Price too high
fe8347e7-24a3-4222-82eb-d483df193936,4028403110221,PRICE_NOT_COMPETITIVE,Price too high
144bcd1a-94fb-4ae3-866b-af2c12fab92c,8436552300626,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
5ecf3622-cffb-434f-bcfb-1768b835edbf,8719323916326,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
3cd2a82e-e6ee-4761-abc1-07920e070c7d,4042448116338,PRICE_NOT_COMPETITIVE,Price too high
e921b311-7763-4d51-9efb-bbbf7429b5f6,5420059833377,PRICE_NOT_COMPETITIVE,Price too high
9a8f1ce5-5079-4f79-a1c5-153adb989b15,8716544041646,PRICE_NOT_COMPETITIVE,Price too high
43e9d059-4920-48d5-99f3-844c21c28505,0626232412925,PRICE_NOT_COMPETITIVE,Price too high
f85d7008-9986-49ae-a1b2-33c4c352db51,0770009250897,PRICE_NOT_COMPETITIVE,Price too high
ec87c75c-904a-4fd8-bcfc-009dab171242,0626232127591,PRICE_NOT_COMPETITIVE,Price too high
6ddb4571-c629-44f6-8564-4d5cc970d7db,4042448110763,PRICE_NOT_COMPETITIVE,Price too high
246d4bad-e32e-40cf-a2ea-da2d41fe3c45,4009215089271,PRICE_NOT_COMPETITIVE,Price too high
4929faaf-f5cf-4d11-a7f7-5066a3669a7c,8436552300510,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
e83be093-be8c-4991-817e-02c5577ad6d9,5034566350465,PRICE_NOT_COMPETITIVE,Price too high
bf947ca1-fd96-42ce-b0a8-6644145f229b,8720387437139,PRICE_NOT_COMPETITIVE,Price too high
0e7e53c3-0127-491e-8bb4-04dfdb9ef29e,3760138831668,PRICE_NOT_COMPETITIVE,Price too high
ad0f7c3f-82a3-4386-aee3-f6c1f92b7ad6,4028403110023,PRICE_NOT_COMPETITIVE,Price too high
169f342d-4aa9-4e69-a882-59bc72d0d8db,8719189416893,PRICE_NOT_COMPETITIVE,Price too high
27035344-bd33-41d6-b969-1232f791dc07,8711338201220,PRICE_NOT_COMPETITIVE,Price too high
750b8a0e-0dba-400b-82fc-69541534001e,4007467910053,PRICE_NOT_COMPETITIVE,Price too high
90e7b328-ecb1-43e6-901c-25466b51de2d,4008838337868,PRICE_NOT_COMPETITIVE,Price too high
2170357b-c1eb-4849-97f2-ab347f44c41e,8737171495213,PRICE_NOT_COMPETITIVE,Price too high
ebc788a0-f84b-4d01-80d2-7692e91afc8b,0850024570436,PRICE_NOT_COMPETITIVE,Price too high
c86288df-8f0b-4993-ad3b-756882f3844b,8720387437238,PRICE_NOT_COMPETITIVE,Price too high
28fc6e69-45ab-4696-be0f-c63e963e9075,4260399360598,PRICE_NOT_COMPETITIVE,Price too high
4f7b81d8-faa3-4fe6-ba68-af64345c39d5,4260365853574,PRICE_NOT_COMPETITIVE,Price too high
a31494c4-b0e8-484d-8cbc-fe0f718da0ec,8716544041530,PRICE_NOT_COMPETITIVE,Price too high
abad9c8f-b3e9-44ef-8a66-772d6087f04d,8711143146303,PRICE_NOT_COMPETITIVE,Price too high
ec7bb472-a339-40c4-90b7-fb06f34cd45a,8716544041509,PRICE_NOT_COMPETITIVE,Price too high
7bf1306f-fe28-4caa-9004-f94da4cd2c4e,8720254337319,PRICE_NOT_COMPETITIVE,Price too high
a181e6b3-2335-46d0-84ef-c70562408cf6,8719325675689,PRICE_NOT_COMPETITIVE,Price too high
15061e45-06bc-4d7e-b1e9-d64b88e4c46a,8719325558548,PRICE_NOT_COMPETITIVE,Price too high
a0254621-b891-42dc-9eee-7c3f9d09d516,7350075692734,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
8a7d414c-32bf-4850-aa0d-94cebfbdc127,3700847801699,PRICE_NOT_COMPETITIVE,Price too high
96a2ccb9-03dc-4d5e-9dcd-4d61666f7998,8718469271993,PRICE_NOT_COMPETITIVE,Price too high
44820715-94f2-48af-8245-5fb18deccc89,4018874023175,PRICE_NOT_COMPETITIVE,Price too high
af3d81d7-ea91-40dc-9d1a-928e285954ee,8711557407427,PRICE_NOT_COMPETITIVE,Price too high
fe1f3d97-93ca-4099-a395-6e5ae8946d8f,7106627764080,PRICE_NOT_COMPETITIVE,Price too high
22370c26-35ff-4848-8938-34ab34bce08b,8719326953953,PRICE_NOT_COMPETITIVE,Price too high
13318176-4d6a-4d51-b81f-d2469ca780fe,8711731013260,PRICE_NOT_COMPETITIVE,Price too high
7e57331e-9dfb-43e9-8db2-e633eaa59b4c,8718657191188,UNMATCHED_OFFER,For this product essential product information is missing. Go to 'Mijn aanbod' to enrich this product.
